1,0,283,283,(2)+8+(3)
2,0,1274,637,(1+2)+7+(4)
3,1,4150,1383,(4)+1+(5+0)
4,1,4151,1037,(4)+1+(5)+1
5,1,4152,830,(4)+1+(5)+2
6,1,4153,692,(4)+1+(5)+3
7,1,4154,593,4+1+(5)+(4)
8,1,4155,519,(4)+1+(5)+5
9,1,4156,461,(4)+1+(5)+6
10,1,4157,415,(4)+1+(5)+7
11,1,4158,378,(4)+1+(5)+8
12,1,4159,346,(4)+1+(5)+9
13,3,16852,1296,(1+6)+8+5+(2)
14,4,17840,1274,1+(7)+8+(4+0)
15,4,17841,1189,1+(7)+8+(4)+1
16,4,17842,1115,1+(7)+8+(4)+2
17,4,17843,1049,1+(7)+8+(4)+3
18,4,17844,991,1+(7)+8+(4)+4
19,4,17845,939,1+(7)+8+(4)+5
20,4,17846,892,1+(7)+8+(4)+6
21,4,17847,849,1+(7)+8+(4)+7
22,4,17848,811,1+(7)+8+(4)+8
23,4,17849,776,1+(7)+8+(4)+9
24,4,20175,840,(2+0+1)+(7)+(5)
25,5,23057,922,(2+3)+(0+5)+(7)
26,5,24597,946,(2+4)+5+9+(7)
27,7,32780,1214,3+2+7+(8+0)
28,7,32781,1170,3+2+7+(8)+1
29,7,32782,1130,3+2+7+(8)+2
30,7,32783,1092,3+2+7+(8)+3
31,7,32784,1057,3+2+7+(8)+4
32,7,32785,1024,3+2+7+(8)+5
33,7,32786,993,3+2+7+(8)+6
34,7,32787,964,3+2+7+(8)+7
35,7,32788,936,3+2+7+(8)+8
36,7,32789,910,3+2+7+(8)+9
37,8,34035,919,(3)+(4)+(0+3+5)
38,8,34038,895,3+(4)+(0+3)+(8)
39,8,36385,932,(3)+6+(3)+(8)+(5)
40,13,54748,1368,(5)+(4)+(7)+(4)+(8)
41,13,55825,1361,(5)+(5)+(8)+(2+5)
42,13,55827,1329,(5)+(5)+(8)+2+(7)
43,14,57356,1333,5+(7)+(3+5)+(6)
44,14,59060,1342,5+(9)+0+6+0
45,14,59061,1312,5+(9)+0+6+1
46,14,59062,1283,5+(9)+0+6+2
47,14,59063,1256,5+9+(0+6+3)
48,14,59064,1230,5+(9)+0+6+4
49,14,59065,1205,5+(9)+0+6+5
50,14,59066,1181,5+(9)+0+6+6
51,14,59067,1158,5+(9)+0+6+7
52,14,59068,1135,5+(9)+0+6+8
53,14,59069,1114,5+(9)+0+6+9
54,14,59332,1098,5+(9)+(3)+3+(2)
55,17,69965,1272,6+(9)+9+(6)+(5)
56,19,76894,1373,(7)+6+8+(9)+(4)
57,20,82378,1445,(8)+(2)+3+(7)+(8)
58,23,91820,1583,(9)+1+(8)+2+0
59,23,91821,1556,(9)+1+(8)+2+1
60,23,91822,1530,(9)+1+(8)+2+2
61,23,91823,1505,(9)+1+(8)+2+3
62,23,91824,1481,(9)+1+(8)+2+4
63,23,91825,1457,(9)+1+(8)+2+5
64,23,91826,1434,9+(1+8)+(2+6)
65,23,91827,1412,9+1+(8)+(2+7)
66,23,91828,1391,9+(1+8)+2+(8)
67,23,91829,1370,9+1+(8)+2+(9)
68,23,92727,1363,(9)+(2)+(7)+(2)+(7)
69,23,93084,1349,(9)+(3)+(0+8)+(4)
70,24,95797,1368,9+(5)+(7)+(9)+(7)
71,36,124588,1754,1+2+(4+5)+(8)+(8)
72,58,159055,2209,1+5+(9)+(0+5+5)
73,61,164183,2249,1+6+(4+1)+(8+3)
74,61,164185,2218,1+(6+4+1)+8+(5)
75,70,177874,2371,1+(7)+7+8+(7+4)
76,79,191817,2523,(1+9)+(1+8)+(1+7)
77,79,191818,2491,1+(9+1)+(8+1)+(8)
78,79,191819,2459,1+(9+1)+(8)+1+(9)
79,81,194979,2468,1+(9)+(4)+(9)+(7)+(9)
80,84,199836,2497,(1+9)+(9)+(8)+(3)+(6)
81,104,236907,2924,(2+3+6)+(9)+(0+7)
82,112,248880,3035,(2)+(4+8)+8+8+0
83,112,248881,2998,(2)+(4+8)+8+8+1
84,112,248882,2962,2+(4+8)+8+8+(2)
85,112,248883,2928,(2)+(4+8)+8+8+3
86,112,248884,2894,(2)+4+8+8+(8+4)
87,112,248885,2860,(2)+(4+8)+8+8+5
88,112,248886,2828,(2)+(4+8)+8+8+6
89,112,248887,2796,(2)+(4+8)+8+8+7
90,112,248888,2765,(2)+(4+8)+8+8+8
91,112,248889,2735,(2)+(4+8)+8+8+9
92,112,249875,2716,2+(4)+9+8+(7+5)
93,116,255084,2742,2+(5)+(5)+(0+8+4)
94,116,255357,2716,(2)+(5)+(5)+(3)+(5+7)
95,117,256615,2701,2+5+(6+6)+(1+5)
96,117,256616,2673,2+5+(6+6)+1+(6)
97,132,279392,2880,(2+7)+(9)+(3)+(9+2)
98,133,281632,2873,(2)+(8)+(1+6+3+2)
99,133,281633,2844,(2)+(8)+1+(6+3+3)
100,133,281639,2816,(2)+(8)+1+6+(3+9)
101,134,282624,2798,(2+8+2)+(6+2)+(4)
102,139,289386,2837,2+(8)+(9+3)+8+(6)
103,152,315657,3064,(3+1+5)+(6)+(5+7)
104,189,371540,3572,(3)+(7+1+5)+4+0
105,189,371541,3538,(3)+(7+1+5)+4+1
106,189,371542,3505,(3)+(7+1+5)+4+2
107,189,371543,3472,3+(7+1+5)+4+(3)
108,189,371544,3440,(3)+(7+1+5)+4+4
109,189,371545,3408,(3)+(7+1+5)+4+5
110,189,371546,3377,(3)+(7+1+5)+4+6
111,189,371547,3347,(3)+(7+1+5)+4+7
112,189,371548,3317,(3)+(7+1+5)+4+8
113,189,371549,3288,(3)+7+1+5+(4+9)
114,191,373344,3274,3+(7+3+3)+(4)+(4)
115,200,386856,3363,3+8+(6)+(8+5)+(6)
116,203,391257,3372,(3+9+1)+(2)+(5)+(7)
117,225,430589,3680,4+(3)+(0+5+8)+(9)
118,294,538594,4564,(5)+(3+8)+(5)+(9+4)
119,294,538864,4528,5+3+8+(8+6)+(4)
120,299,545600,4546,(5+4+5)+(6+0+0)
121,299,545601,4509,(5+4+5)+(6)+0+1
122,299,545602,4472,(5+4+5)+(6)+0+2
123,299,545603,4435,(5+4+5)+(6)+0+3
124,299,545604,4400,(5+4+5)+(6)+0+4
125,299,545605,4364,(5+4+5)+(6)+0+5
126,299,545606,4330,(5+4+5)+(6)+0+6
127,299,545607,4296,(5+4+5)+(6)+0+7
128,299,545608,4262,(5+4+5)+(6)+0+8
129,299,545609,4229,(5+4+5)+(6)+0+9
130,307,557761,4290,5+(5)+(7+7)+(6+1)
131,307,557767,4257,5+(5)+(7+7)+6+(7)
132,307,557768,4225,5+(5)+(7)+7+(6+8)
133,315,568657,4275,(5)+(6+8)+(6)+(5)+(7)
134,334,596911,4454,(5+9)+6+(9)+(1+1)
135,334,596912,4421,(5+9)+6+(9)+1+(2)
136,335,597904,4396,(5+9)+7+(9)+(0+4)
137,338,604649,4413,(6)+(0+4+6+4)+(9)
138,358,637862,4622,6+(3+7)+(8+6)+(2)
139,368,652893,4697,(6+5+2)+(8)+(9+3)
140,387,679174,4851,(6+7)+(9)+(1+7+4)
141,387,679175,4816,(6+7)+(9)+1+(7+5)
142,437,759630,5349,7+5+(9+6)+(3+0)
143,437,759631,5312,7+5+(9+6)+(3)+1
144,437,759632,5275,7+5+(9+6)+(3)+2
145,437,759633,5238,7+5+(9+6)+(3)+3
146,437,759634,5202,7+5+(9+6)+(3)+4
147,437,759635,5167,7+5+(9+6)+(3)+5
148,437,759636,5132,7+5+(9+6)+(3)+6
149,437,759637,5098,7+5+(9+6)+(3)+7
150,437,759638,5064,7+5+(9+6)+(3)+8
151,437,759639,5030,7+5+(9+6)+(3)+9
152,439,762500,5016,(7+6+2)+(5+0+0)
153,439,762501,4983,(7+6+2)+(5)+0+1
154,439,762502,4951,(7+6+2)+(5)+0+2
155,439,762503,4919,(7+6+2)+(5)+0+3
156,439,762504,4887,(7+6+2)+(5)+0+4
157,439,762505,4856,(7+6+2)+(5)+0+5
158,439,762506,4825,(7+6+2)+(5)+0+6
159,439,762507,4795,(7+6+2)+(5)+0+7
160,439,762508,4765,(7+6+2)+(5)+0+8
161,439,762509,4736,(7+6+2)+(5)+0+9
162,449,776195,4791,7+(7)+6+(1+9+5)
163,449,776196,4761,7+(7)+6+1+(9+6)
164,455,785557,4789,(7+8)+(5)+(5)+(5)+(7)
165,463,796357,4826,(7)+(9+6)+(3)+(5)+(7)
166,514,876182,5278,(8+7)+(6+1)+(8+2)
167,554,941885,5640,(9+4+1)+(8)+(8+5)
168,554,941886,5606,(9+4)+1+(8)+(8+6)
169,573,968166,5728,(9)+(6+8)+(1+6+6)
170,573,968167,5695,(9)+(6+8)+1+(6+7)
596
