1,0,153,153,1+(5)+(3)
275,1223,309312,1124,((3+0)+9)+((3+1))+((2))
276,1224,309824,1122,((3+0)+9)+(8)+((2))+((4))
277,1235,312824,1129,(3)+((1+2)+8+2)+((4))
278,1244,314334,1130,((3))+(1+(4))+((3))+(3+4)
279,1244,314337,1126,3+(1+(4))+((3))+((3))+(7)
280,1245,314440,1123,3+1+4+(4+(4+0))
281,1245,314441,1119,3+1+((4)+4)+4+1
282,1245,314442,1115,3+1+((4)+4)+4+2
283,1245,314443,1111,3+1+((4)+4)+4+3
284,1245,314444,1107,3+1+((4)+4)+4+4
285,1245,314445,1103,3+1+((4)+4)+4+5
286,1245,314446,1099,3+1+((4)+4)+4+6
287,1245,314447,1095,3+1+((4)+4)+4+7
288,1245,314448,1091,3+1+((4)+4)+4+8
289,1245,314449,1088,3+1+((4)+4)+4+9
290,1246,314572,1084,((3+1)+4)+(5)+7+(2)
291,1246,314593,1081,((3+1)+4)+(5)+9+(3)
292,1246,314662,1077,((3+1)+4)+6+(6)+(2)
293,1246,314683,1074,((3+1)+4)+(6)+8+(3)
294,1247,314792,1070,((3+1)+4)+(7)+9+(2)
295,1247,314847,1067,((3+1)+4)+8+(4)+(7)
296,1247,314936,1063,((3))+(1+(4))+(9)+((3))+(6)
297,1248,314953,1060,((3+1)+4)+9+(5+3)
298,1248,314958,1056,((3+1)+4)+9+5+(8)
299,1274,321446,1075,((3))+(2+1+(4))+(4+6)
300,1314,324835,1082,((3))+(2)+((4))+(8+(3))+(5)
301,1325,326144,1083,((3)+2+6+1+4)+((4))
302,1335,327314,1083,((3)+(2))+(7)+((3)+1)+((4))
303,1345,328493,1084,((3))+2+8+((4))+(9+(3))
304,1345,328522,1080,3+2+8+(5+(2+2))
305,1351,329243,1079,3+2+(9)+(2+(4)+3)
306,1351,329245,1075,3+2+(9)+2+((4)+5)
307,1395,334243,1088,((3)+3)+((4)+2)+(4)+((3))
308,1399,334461,1085,3+((3))+((4)+4)+(6+1)
309,1399,334467,1082,3+((3))+((4)+4)+6+(7)
310,1419,336734,1086,(3)+((3)+6)+7+(3+(4))
311,1466,343000,1102,(3+(4)+3+0+0+0)
312,1466,343001,1099,(3+(4)+3)+0+0+1
313,1466,343002,1095,(3+(4)+3)+0+0+2
314,1466,343003,1092,3+((4)+3+0+0+3)
315,1466,343004,1088,(3+(4)+3)+0+0+4
316,1466,343005,1085,(3+(4)+3)+0+0+5
317,1466,343006,1082,(3+(4)+3)+0+0+6
318,1466,343007,1078,(3+(4)+3)+0+0+7
319,1466,343008,1075,(3+(4)+3)+0+0+8
320,1466,343009,1071,(3+(4)+3)+0+0+9
321,1467,343153,1069,(3+(4)+3)+1+(5)+(3)
322,1468,343224,1065,(3+(4)+3)+(2)+(2+4)
323,1468,343226,1062,(3+(4)+3)+(2)+2+(6)
324,1468,343243,1059,(3+(4)+3)+(2+4)+(3)
325,1470,343370,1056,(3)+((4)+3+3)+(7+0)
326,1470,343371,1053,(3)+((4)+3+3)+(7)+1
327,1470,343372,1050,(3)+((4)+3+3)+(7)+2
328,1470,343373,1046,3+((4)+3+3)+(7)+(3)
329,1470,343374,1043,(3)+((4)+3+3)+(7)+4
330,1470,343375,1040,(3)+((4)+3+3)+(7)+5
331,1470,343376,1037,(3)+((4)+3+3)+(7)+6
332,1470,343377,1034,(3)+((4)+3+3)+(7)+7
333,1470,343378,1031,(3)+((4)+3+3)+(7)+8
334,1470,343379,1028,(3)+((4)+3+3)+(7)+9
335,1471,343407,1025,(3+(4)+3)+(4)+(0+7)
336,1472,343512,1022,(3+(4)+3)+(5+1+2)
337,1472,343517,1019,(3+(4)+3)+5+(1+7)
338,1472,343518,1016,(3+(4)+3)+5+1+(8)
339,1475,343736,1013,(3+(4)+3)+7+(3+6)
340,1475,343739,1010,(3+(4)+3)+7+3+(9)
341,1476,343862,1008,(3+(4))+((3)+8)+(6)+(2)
342,1479,344234,1006,3+((4)+4)+(2)+((3)+4)
343,1485,344638,1004,(3+(4))+(4+6)+((3)+8)
344,1485,344674,1001,(3+4)+((4)+6)+(7+4)
345,1490,345264,1000,3+(4)+(5+(2))+(6+(4))
346,1498,346259,1000,3+((4)+6)+((2))+(5+9)
347,1500,346527,998,(3)+((4)+6)+(5)+((2)+7)
348,1506,347355,998,(3)+((4))+(7+(3)+5+5)
349,1511,347938,996,(3+(4))+7+(9+(3))+(8)
350,1516,348543,995,(3+4)+8+(5+(4))+((3))
351,1516,348547,993,((3))+4+8+(5+(4))+(7)
352,1535,352264,1000,3+(5+(2)+(2))+(6+(4))
353,1535,352288,997,((3))+(5+(2+2))+(8+8)
354,1543,353214,997,((3))+(5+(3))+(2+1+(4))
355,1549,353744,996,3+5+((3)+7)+((4)+4)
356,1550,353943,994,((3))+(5+(3))+(9)+((4)+3)
357,1577,358047,1002,3+(5)+8+((0+4)+7)
358,1581,358647,1001,3+5+(8)+(6)+((4)+7)
359,1582,358774,999,3+5+(8)+(7)+(7+(4))
360,1584,359274,997,(3)+5+(9+2)+(7+(4))
361,1586,359544,995,((3)+5+9+5)+((4))+(4)
362,1616,364411,1006,((3))+(6+(4))+(4+(1+1))
363,1617,364450,1003,((3)+6)+4+((4)+5+0)
364,1617,364451,1001,((3)+6)+4+((4)+5)+1
365,1617,364452,998,((3)+6)+4+((4)+5)+2
366,1617,364453,995,((3)+6)+4+((4)+5)+3
367,1617,364454,993,((3)+6)+4+((4)+5)+4
368,1617,364455,990,((3)+6)+4+((4)+5)+5
369,1617,364456,987,((3)+6)+4+((4)+5)+6
370,1617,364457,985,((3)+6)+4+((4)+5)+7
371,1617,364458,982,((3)+6)+4+((4)+5)+8
372,1617,364459,979,((3)+6)+4+((4)+5)+9
373,1617,364475,977,((3))+(6+(4))+(4)+(7+5)
374,1621,364944,975,((3))+(6+(4))+(9+4)+(4)
375,1624,365446,974,((3)+6)+(5+(4))+(4+6)
376,1627,365974,973,((3)+6+5+9)+7+((4))
377,1671,373544,990,((3))+(7+(3))+(5)+((4)+4)
378,1676,374196,989,3+(7+(4)+1)+(9)+(6)
379,1677,374262,987,(3+7)+((4)+(2))+6+(2)
380,1677,374282,984,3+7+((4)+(2))+(8)+((2))
381,1677,374283,982,(3+7)+((4)+(2))+8+(3)
382,1677,374312,979,(3+7)+(4)+((3+1)+(2))
383,1682,374824,978,(3+7)+((4)+8)+((2))+(4)
384,1682,374885,976,(3+7)+((4)+8)+(8)+(5)
385,1705,378574,983,((3))+(7)+(8)+(5)+(7+(4))
386,1716,381248,987,(3+8+1+(2))+((4)+8)
387,1733,383445,990,((3)+8+3)+(4)+((4)+5)
388,1778,391214,1008,(3+9+1)+((2)+1+(4))
389,1795,393452,1011,((3))+9+(3+(4)+5)+((2))
390,1800,393984,1010,((3)+9)+((3)+9+8)+((4))
391,1801,394172,1008,((3))+(9)+((4)+1+7)+((2))
392,1850,405232,1033,((4+0)+5+2+3)+(2)
393,1851,405565,1031,((4+0)+5+5)+(6)+(5)
394,1852,406224,1031,(4+0+6)+((2)+2+(4))
395,1858,409212,1035,((4+0)+9)+((2+1))+((2))
396,1858,409213,1033,((4+0)+9)+((2))+1+((3))
397,1859,409493,1031,(4)+(0+9)+((4)+9)+((3))
398,1888,416123,1045,((4)+1+6+1)+((2)+(3))
399,1906,420336,1053,((4))+((2))+((0+3)+(3))+(6)
400,1906,420339,1050,((4))+2+((0+3)+(3))+(9)
401,1913,421892,1052,((4)+2+1+8)+9+(2)
402,1914,421941,1049,(4)+2+(1+9+(4)+1)
403,1914,421942,1047,(4)+2+1+(9+(4)+2)
404,1931,423233,1047,((4)+(2)+3)+((2)+3)+(3)
405,1931,423234,1045,((4)+(2))+((3))+((2))+((3)+4)
406,1941,423901,1044,((4)+(2))+((3)+9+0+1)
407,1953,424913,1044,4+2+((4)+9+1)+((3))
408,1983,428336,1049,((4)+(2))+(8+(3)+3)+(6)
409,1997,429875,1051,((4)+2+9)+(8+7+5)
410,2064,437248,1066,(4+(3)+7+2)+((4)+8)
411,2079,439003,1068,((4)+3+9)+(0+0+3)
412,2079,439040,1065,(4)+(3+9+(0+4+0))
413,2079,439041,1063,(4)+(3+9+(0+4))+1
414,2079,439042,1060,(4)+(3+9+(0+4))+2
415,2079,439043,1057,(4)+(3+9+(0+4))+3
416,2079,439044,1055,4+(3+9+(0+4))+(4)
417,2079,439045,1052,(4)+(3+9+(0+4))+5
418,2079,439046,1050,(4)+(3+9+(0+4))+6
419,2079,439047,1047,(4)+(3+9+(0+4))+7
420,2079,439048,1045,(4)+(3+9+(0+4))+8
421,2079,439049,1042,(4)+(3+9+(0+4))+9
422,2080,439264,1040,((4)+3+9)+(2)+(6)+(4)
423,2082,439373,1038,((4)+3+9)+(3)+(7)+(3)
424,2083,439447,1036,(4)+(3+9+(4))+(4)+(7)
425,2085,439712,1034,((4)+3+9)+7+(1+(2))
426,2085,439739,1032,((4)+3+9)+7+(3)+(9)
427,2087,439955,1030,((4)+3+9)+(9)+(5)+(5)
428,2100,442378,1033,((4)+4+(2))+(3)+(7+8)
429,2118,443831,1034,4+((4)+3+8)+((3)+1)
430,2212,456542,1061,4+5+(6+5+(4)+2)
431,2212,456548,1059,4+5+6+(5+(4)+8)
432,2213,456722,1057,(4)+(5)+(6+7+(2+2))
433,2226,458855,1059,((4)+5+8)+(8+5)+(5)
434,2226,458946,1057,((4)+5+8)+(9+4)+(6)
435,2324,474563,1090,4+7+((4)+5+6+3)
436,2325,474741,1088,(4)+(7+(4)+7)+(4+1)
437,2325,474744,1086,(4)+(7+(4)+7)+(4)+(4)
438,2325,474745,1083,4+(7+(4)+7)+(4)+(5)
439,2329,475281,1082,((4)+7+5+2)+(8+1)
440,2329,475289,1080,((4)+7+5+2)+8+(9)
441,2334,476232,1079,((4)+7+6)+(2)+((3))+(2)
442,2335,476341,1077,((4)+7+6)+((3))+(4+1)
443,2335,476344,1075,((4)+7+6)+((3))+(4)+(4)
444,2335,476345,1072,((4)+7+6)+((3))+4+(5)
445,2336,476436,1070,4+(7+6+(4))+((3))+(6)
446,2339,476853,1069,((4)+7+6)+(8)+(5)+((3))
447,2438,493043,1103,4+(9+3+(0+4)+3)
448,2460,495847,1106,(4)+(9+5)+(8+(4)+7)
449,2463,496295,1105,((4)+9+6)+((2))+(9+5)
450,2464,496478,1103,(4)+(9+6+(4))+(7+8)
451,2512,512224,1135,(5+1)+(2)+((2)+(2)+(4))
452,2513,512243,1133,(5+1)+((2)+(2)+(4))+(3)
453,2517,512847,1132,(5)+((1+2))+(8+(4)+7)
454,2589,524301,1154,5+(2)+((4))+((3+0+1))
455,2589,524304,1152,5+(2)+((4))+3+((0+4))
456,2589,524322,1149,5+2+((4))+(3)+((2+2))
457,2589,524324,1147,5+2+((4))+(3)+2+((4))
458,2591,524432,1145,(5)+(2)+((4))+((4))+3+(2)
459,2592,524453,1142,5+(2)+((4))+((4))+(5)+(3)
460,2592,524494,1140,(5)+(2)+((4))+((4))+9+(4)
461,2593,524540,1137,(5)+2+((4))+(5)+((4+0))
462,2593,524541,1135,(5)+2+((4))+(5)+((4))+1
463,2593,524542,1132,(5)+2+((4))+(5)+((4))+2
464,2593,524543,1130,(5)+2+((4))+(5)+((4))+3
465,2593,524544,1128,(5)+2+((4))+(5)+((4))+4
466,2593,524545,1125,5+2+((4))+(5)+((4))+(5)
467,2593,524546,1123,(5)+2+((4))+(5)+((4))+6
468,2593,524547,1120,(5)+2+((4))+(5)+((4))+7
469,2593,524548,1118,(5)+2+((4))+(5)+((4))+8
470,2593,524549,1116,(5)+2+((4))+(5)+((4))+9
471,2594,524631,1113,(5)+2+((4))+(6)+((3+1))
472,2594,524634,1111,(5)+2+((4))+(6)+3+((4))
473,2595,524764,1109,(5)+2+((4))+(7)+6+((4))
474,2596,524813,1107,5+((2))+((4))+8+((1+3))
475,2596,524814,1104,5+((2))+((4))+8+1+((4))
476,2596,524834,1102,5+2+((4))+(8)+(3)+((4))
477,2597,524942,1100,(5)+((2))+((4))+9+((4))+(2)
478,2602,525442,1099,5+((2))+(5)+((4))+((4))+((2))
479,2610,526494,1099,(5+2+6)+((4))+9+((4))
480,2645,531566,1107,(5)+((3+1)+5+6+6)
481,2702,537144,1116,5+(3)+(7)+(1+(4))+((4))
482,2758,543994,1128,5+((4))+((3))+9+9+((4))
483,2758,544123,1126,(5)+((4))+((4))+((1+2))+(3)
484,2761,544327,1124,5+((4))+((4))+((3))+(2)+(7)
485,2814,551493,1137,(5)+(5+1+(4)+9+3)
486,2814,551498,1134,5+(5)+(1+(4)+9+8)
487,2814,551499,1132,5+(5)+1+((4)+9+9)
488,2890,563464,1154,(5)+(6)+(3+(4))+(6)+((4))
489,3153,614125,1255,(6+1+(4)+1+(2)+5)
490,3388,643763,1313,(6+(4))+((3)+7+6+(3))
491,3398,644573,1312,(6+(4))+((4))+(5)+(7+(3))
492,3454,652494,1326,(6+5)+2+((4)+9)+((4))
493,3498,658724,1336,(6)+5+(8+7+(2)+(4))
494,3593,674234,1364,(6)+7+((4)+(2))+(3+(4))
495,3635,681472,1376,(6+8+1+(4)+7+2)
496,3635,681478,1373,6+(8+1+(4)+7+8)
497,3657,684243,1376,(6)+8+((4))+((2)+(4)+3)
498,3942,734245,1474,(7+3+(4))+((2))+((4)+5)
499,4053,746942,1496,(7+(4))+6+(9+(4))+(2)
500,4102,754043,1508,(7)+(5)+4+((0+4)+(3))
501,4104,754312,1505,7+5+((4)+(3))+(1+(2))
502,4104,754334,1502,7+(5+4)+(3)+((3)+(4))
503,4104,754339,1499,7+5+((4)+(3))+(3)+(9)
504,4112,755304,1498,(7+5)+5+((3)+(0+4))
505,4113,755432,1495,(7+5)+(5)+((4)+(3))+(2)
506,4262,779431,1540,7+7+(9)+((4)+(3)+1)
507,4352,794248,1566,7+(9+(4))+(2+(4)+8)
508,4583,834274,1642,(8+3+(4)+(2))+(7)+((4))
509,4940,884736,1738,(8+8+(4)+7+3+6)
510,5277,941192,1845,(9+(4)+(1+1)+9+(2))
511,5288,942437,1844,(9)+4+((2))+((4)+(3)+7)
512,5610,991144,1935,(9+9+(1+1)+(4))+((4))
5669
